,char_id,base_hp,stats_1,stats_2,stats_3,stats_4,stats_5,stats_6,race,class_starting,class_starting_level,subclass_starting,class_other,subclass_other,total_level
4758,26479,12,0,0,0,0,0,0,Tiefling,Warlock,1,The Fiend,,,1
4759,26482,8,12,15,13,10,14,8,Human,Monk,1,,,,1
4760,26492,40,15,13,14,8,10,12,Goliath,Barbarian,5,Path of the Berserker,,,5
4761,26496,12,12,16,14,14,10,18,Half-Elf,Bard,1,,,,1
4762,26498,12,7,13,16,17,14,14,Gnome,Wizard,1,,,,1
4763,26502,12,13,10,14,12,15,8,Human,Cleric,5,Life Domain,,,5
4764,26506,12,0,0,0,0,0,0,Dwarf,Bard,2,,,,2
4765,26507,12,0,0,0,0,0,0,Half-Elf,Wizard,5,School of Evocation,,,5
4766,26512,8,12,15,13,10,14,8,Aarakocra,Monk,1,,,,1
4767,26514,12,10,15,15,10,8,13,Halfling,Fighter,1,,,,1
4768,26516,12,0,0,0,0,0,0,Tiefling,Warlock,3,The Fiend,,,3
4769,26525,8,13,14,14,11,18,11,Human,Cleric,1,Life Domain,,,1
4770,26527,12,0,0,0,0,0,0,Elf,Monk,12,Way of the Open Hand,,,12
4771,26540,12,18,14,12,10,11,16,Human,Fighter,2,,,,2
4772,26541,12,15,16,14,12,15,13,Elf,Druid,1,,Monk,Way of the Open Hand,10
4773,26543,10,10,13,13,12,12,14,Half-Elf,Sorcerer,2,Draconic Bloodline,,,2
4774,26544,28,8,13,15,12,15,8,Elf,Druid,5,,,,5
4775,26551,12,16,18,16,15,15,12,Dwarf,Monk,1,,,,1
4776,26555,10,12,15,13,8,14,10,Half-Elf,Ranger,1,,,,1
4777,26559,12,9,13,13,10,12,15,Gnome,Sorcerer,3,Draconic Bloodline,,,3
4778,26563,12,16,15,18,12,12,9,Dwarf,Fighter,1,,,,1
4779,26567,12,10,8,12,13,14,15,Aarakocra,Barbarian,2,,Bard,,3
4780,26569,12,14,13,15,8,12,10,Goliath,Fighter,1,,,,1
4781,26571,12,15,13,15,9,8,10,Genasi,Barbarian,1,,,,1
4782,26572,64,17,10,15,9,12,16,Human,Paladin,10,Oath of Vengeance,,,10
4783,26574,14,12,8,13,11,18,11,Human,Warlock,3,The Fiend,,,3
4784,26576,12,13,8,12,10,17,10,Dwarf,Cleric,1,,,,1
4785,26584,12,0,0,0,0,0,0,Dwarf,Fighter,1,,,,1
4786,26586,28,11,9,8,10,10,11,Elf,Druid,3,Circle of the Land (Desert),Paladin/Sorcerer,Oath of Devotion/Draconic Bloodline,6
4787,26594,12,8,10,14,12,13,15,Half-Elf,Sorcerer,1,,,,1
4788,26595,12,18,13,18,4,10,10,Half-Orc,Barbarian,6,Path of the Berserker,,,6
4789,26597,12,15,12,13,8,10,14,Goliath,Paladin,1,,,,1
4790,26599,12,8,12,14,15,13,10,Half-Elf,Wizard,1,,,,1
4791,26600,12,15,10,14,8,13,12,Human,Fighter,1,,,,1
4792,26617,12,19,15,17,12,10,10,Human,Fighter,7,,,,7
4793,26621,12,17,18,16,16,14,14,Half-Elf,Rogue,1,,,,1
4794,26622,60,18,8,18,8,8,8,Goliath,Fighter,9,Battle Master,,,9
4795,26623,14,11,11,18,10,11,3,Tiefling,Warlock,3,The Fiend,,,3
4796,26624,13,15,13,16,9,18,6,Dwarf,Cleric,2,Tempest Domain,,,2
4797,26625,12,15,13,14,10,12,8,Dwarf,Barbarian,1,,,,1
4798,26626,34,0,0,0,0,0,0,Tiefling,Paladin,5,Oath of Devotion,,,5
4799,26634,42,11,9,10,13,13,10,Human,Wizard,10,School of Evocation,,,10
4800,26635,38,16,10,10,17,14,12,Elf,Fighter,3,Champion,Wizard,School of Evocation,6
4801,26640,8,12,15,13,10,14,8,Gnome,Monk,1,,,,1
4802,26645,12,12,12,12,12,12,14,Gnome,Warlock,1,The Fiend,,,1
4803,26646,12,18,16,16,12,14,16,Human,Fighter,1,,,,1
4804,26651,12,8,12,13,10,14,15,Half-Elf,Warlock,1,,,,1
4805,26657,12,15,13,14,10,12,8,Half-Orc,Barbarian,1,,,,1
4806,26658,12,15,11,14,12,17,10,Human,Cleric,1,,,,1
4807,26660,12,0,0,0,0,0,0,Elf,Wizard,1,,,,1
4808,26661,12,15,12,12,12,12,10,Human,Fighter,1,,,,1
4809,26667,12,15,13,15,8,10,10,Goliath,Paladin,1,,,,1
4810,26671,12,8,12,14,15,10,13,Gnome,Wizard,1,,,,1
4811,26675,12,10,0,0,0,0,15,Dragonborn,Wizard,8,School of Evocation,,,8
4812,26678,12,8,13,10,15,14,12,Half-Elf,Wizard,1,,,,1
4813,26691,12,15,12,14,10,13,8,Human,Fighter,1,,,,1
4814,26694,12,0,0,0,0,0,0,Elf,Druid,1,,,,1
4815,26697,12,11,14,14,17,16,11,Elf,Wizard,6,School of Evocation,,,6
4816,26699,12,11,13,12,13,11,14,Half-Elf,Bard,1,,,,1
4817,26703,6,15,12,11,18,17,18,Human,Wizard,1,,,,1
4818,26707,12,14,16,14,13,13,13,Half-Orc,Monk,1,,,,1
4819,26708,12,0,0,0,0,0,0,Half-Orc,Barbarian,20,Path of the Berserker,,,20
4820,26714,18,13,10,10,11,14,12,Gnome,Barbarian,1,,Paladin/Bard/Sorcerer,Oath of Devotion/College of Lore/Draconic Bloodline,5
4821,26730,12,7,18,11,14,12,16,Elf,Rogue,1,,,,1
4822,26732,26,14,16,14,10,12,10,Human,Fighter,3,Champion,,,3
4823,26735,10,12,16,14,13,15,12,Halfling,Monk,1,,,,1
4824,26737,12,8,10,13,15,14,12,Human,Cleric,5,Life Domain,,,5
4825,26741,12,8,10,13,14,15,12,Dragonborn,Druid,1,,,,1
4826,26742,10,12,15,13,8,14,10,Human,Ranger,1,,,,1
4827,26743,12,8,18,14,10,16,12,Genasi,Rogue,2,,,,2
4828,26751,12,14,8,15,10,10,14,Half-Orc,Paladin,1,,,,1
4829,26755,12,8,15,12,13,10,14,Genasi,Rogue,3,Thief,,,3
4830,26769,62,9,11,16,18,19,10,Genasi,Wizard,15,School of Evocation,,,15
4831,26775,12,13,14,17,11,18,13,Half-Elf,Cleric,1,Life Domain,,,1
4832,26779,12,10,9,12,14,12,15,Tiefling,Wizard,1,,,,1
4833,26783,12,0,0,0,0,0,0,Human,Warlock,1,The Fiend,,,1
4834,26795,12,16,16,15,14,17,14,Human,Cleric,8,Life Domain,,,8
4835,26797,12,8,14,14,10,14,12,Elf,Fighter,1,,,,1
4836,26802,12,9,15,12,15,11,9,Human,Wizard,10,School of Evocation,,,10
4837,26803,12,0,0,0,0,0,0,Dwarf,Ranger,1,,,,1
4838,26806,12,10,10,12,12,15,16,Human,Sorcerer,1,Draconic Bloodline,,,1
4839,26812,32,12,11,4,10,10,16,Aarakocra,Monk,4,Way of the Open Hand,,,4
4840,26815,12,10,15,13,14,8,12,Half-Elf,Rogue,1,,,,1
4841,26819,10,16,12,14,8,14,17,Dragonborn,Paladin,6,Oath of Conquest,,,6
4842,26820,12,0,0,0,0,0,0,Half-Orc,Barbarian,1,,,,1
4843,26825,12,11,15,14,9,13,10,Human,Fighter,1,,,,1
4844,26828,12,0,0,0,0,0,0,Human,Wizard,8,,,,8
4845,26843,12,10,13,12,13,10,15,Tiefling,Sorcerer,1,Draconic Bloodline,,,1
4846,26849,12,18,15,16,14,12,17,Human,Fighter,1,,,,1
4847,26852,12,12,15,13,8,14,10,Human,Ranger,3,Hunter,,,3
4848,26856,44,17,12,13,10,11,9,Human,Fighter,9,Champion,,,9
4849,26861,12,0,0,0,0,0,0,Elf,Fighter,7,,,,7
4850,26865,12,17,12,19,13,13,16,Dragonborn,Paladin,3,,,,3
4851,26867,12,12,16,14,17,10,12,Elf,Fighter,1,,,,1
4852,26870,12,15,10,13,8,12,14,Human,Paladin,4,Oath of Devotion,,,4
4853,26875,12,0,0,0,0,0,0,Human,Fighter,3,,Cleric,,9
4854,26886,12,15,8,12,13,10,14,Tiefling,Paladin,3,,,,3
4855,26895,8,14,9,9,14,13,13,Half-Elf,Bard,1,,,,1
4856,26900,36,11,16,15,11,12,11,Aarakocra,Druid,5,Circle of the Land (Grassland),,,5
4857,26909,30,14,14,11,10,11,10,Human,Ranger,6,Hunter,,,6
4858,26910,12,8,12,8,14,14,15,Tiefling,Warlock,1,The Fiend,,,1
4859,26911,12,0,0,0,0,0,0,Dwarf,Barbarian,1,,,,1
4860,26914,12,0,0,0,0,0,0,Human,Barbarian,3,,Druid,,5
4861,26917,12,15,12,15,10,10,9,Dragonborn,Fighter,1,,,,1
4862,26922,12,10,12,12,15,12,12,Human,Wizard,1,,,,1
4863,26924,12,10,15,11,11,11,14,Human,Rogue,1,,,,1
4864,26925,24,18,16,16,16,16,16,Dragonborn,Fighter,3,Champion,,,3
4865,26932,12,0,0,0,0,0,0,Human,Fighter,4,,,,4
4866,26933,12,12,15,10,10,14,11,Elf,Monk,1,,,,1
4867,26944,12,8,13,14,15,12,10,Gnome,Wizard,1,,,,1
4868,26946,12,0,0,0,0,0,0,Elf,Wizard,1,,,,1
4869,26948,12,0,0,0,0,0,0,Halfling,Bard,1,,,,1
4870,26960,12,0,0,0,0,0,0,Half-Elf,Cleric,1,,,,1
4871,26973,12,15,14,12,8,14,8,Dwarf,Ranger,1,,,,1
4872,26975,12,8,13,14,12,10,15,Dragonborn,Sorcerer,18,Draconic Bloodline,Fighter,,20
4873,26978,12,9,15,12,9,11,15,Human,Ranger,1,,,,1
4874,26983,12,8,10,14,12,13,15,Half-Elf,Bard,5,College of Lore,,,5
4875,26986,82,11,3,13,12,9,10,Dwarf,Wizard,20,School of Evocation,,,20
4876,26988,70,11,10,12,15,11,10,Genasi,Wizard,1,,Barbarian,Path of the Berserker,10
4877,26991,12,18,14,19,8,14,17,Half-Orc,Paladin,1,,,,1
4878,26994,12,16,11,15,13,13,12,Human,Fighter,1,,,,1
4879,26997,12,0,0,0,0,0,0,Human,Warlock,1,,,,1
4880,27004,12,0,0,0,0,0,0,Human,Ranger,1,,,,1
4881,27007,12,11,13,10,10,14,13,Aarakocra,Ranger,1,,,,1
4882,27009,12,0,0,0,0,0,0,Genasi,Cleric,1,,,,1
4883,27018,12,15,12,13,10,14,8,Genasi,Fighter,1,,,,1
4884,27024,12,8,14,12,13,10,15,Human,Sorcerer,5,Draconic Bloodline,,,5
4885,27025,12,6,13,13,11,14,14,Tiefling,Warlock,4,The Fiend,,,4
4886,27029,12,8,8,8,8,8,13,Gnome,Bard,1,,,,1
4887,27044,80,14,10,14,10,12,13,Dragonborn,Paladin,10,Oath of Devotion,,,10
4888,27051,12,20,15,17,8,8,8,Human,Fighter,1,,,,1
4889,27059,10,11,20,14,16,13,14,Human,Fighter,1,,,,1
4890,27067,6,0,0,0,0,0,0,Tiefling,Sorcerer,1,Draconic Bloodline,,,1
4891,27071,12,10,13,10,14,14,12,Genasi,Druid,1,,,,1
4892,27075,12,15,10,15,10,11,10,Human,Fighter,1,,,,1
4893,27076,12,18,12,16,10,10,15,Dragonborn,Fighter,1,,,,1
4894,27083,12,10,12,15,9,10,15,Dragonborn,Sorcerer,1,Draconic Bloodline,,,1
4895,27093,12,0,0,0,0,0,0,Half-Elf,Sorcerer,3,Draconic Bloodline,,,3
4896,27099,12,10,13,13,12,12,14,Half-Elf,Bard,1,,,,1
4897,27102,21,12,14,13,10,15,8,Elf,Ranger,3,Hunter,,,3
4898,27103,12,12,12,12,12,12,14,Elf,Bard,1,,,,1
4899,27105,74,15,7,6,11,15,11,Tiefling,Rogue,12,Thief,,,12
4900,27106,12,16,11,16,15,18,16,Tiefling,Cleric,2,Life Domain,,,2
4901,27110,12,0,0,0,0,0,0,Human,Fighter,4,,,,4
4902,27113,12,0,0,0,0,0,0,Human,Wizard,6,School of Evocation,,,6
4903,27118,83,13,18,16,9,14,17,Elf,Fighter,1,,Paladin/Rogue,Oath of Devotion,11
4904,27120,12,0,0,0,0,0,0,Dwarf,Warlock,1,The Fiend,,,1
4905,27121,53,14,10,15,12,14,11,Half-Elf,Cleric,5,,Warlock,,10
4906,27124,12,18,13,16,10,14,16,Dragonborn,Paladin,1,,,,1
4907,27125,18,14,10,14,7,7,12,Halfling,Sorcerer,3,Draconic Bloodline,,,3
4908,27127,12,15,13,14,10,12,8,Dwarf,Barbarian,1,,,,1
4909,27129,12,14,14,12,8,11,15,Human,Sorcerer,1,Draconic Bloodline,,,1
4910,27130,8,13,13,15,12,13,13,Goliath,Paladin,9,Oath of the Ancients,,,9
4911,27145,12,12,15,14,10,13,8,Halfling,Ranger,5,Hunter,Rogue,,10
4912,27149,10,13,12,15,11,12,10,Half-Elf,Ranger,1,,,,1
4913,27155,12,13,16,13,9,14,7,Dwarf,Monk,1,,,,1
4914,27157,12,14,11,15,12,13,15,Half-Elf,Paladin,13,Oath of Vengeance,,,13
4915,27159,12,0,0,0,0,0,0,Tiefling,Warlock,10,The Fiend,,,10
4916,27162,12,0,0,0,0,0,0,Aarakocra,Monk,1,,,,1
4917,27164,12,15,13,14,8,12,10,Dwarf,Barbarian,1,,,,1
4918,27171,12,10,12,13,15,10,13,Gnome,Wizard,1,,,,1
4919,27192,12,14,12,13,8,10,15,Half-Elf,Paladin,5,Oath of Devotion,,,5
4920,27199,12,8,14,13,10,12,15,Halfling,Warlock,1,,,,1
4921,27201,12,8,14,12,13,15,10,Elf,Rogue,1,,,,1
4922,27205,12,15,0,0,0,0,0,Dwarf,Cleric,1,,,,1
4923,27208,12,10,15,10,10,11,15,Human,Bard,2,,,,2
4924,27214,12,12,12,12,10,12,15,Dragonborn,Warlock,1,The Fiend,,,1
4925,27215,12,0,0,0,0,0,0,Elf,Ranger,1,,,,1
4926,27219,12,8,14,14,15,12,8,Dwarf,Wizard,1,,,,1
4927,27220,12,10,10,13,13,15,12,Half-Elf,Cleric,8,Life Domain,,,8
4928,27224,12,16,10,13,17,15,12,Dwarf,Cleric,1,Life Domain,,,1
4929,27229,12,16,8,12,10,12,17,Dragonborn,Paladin,6,Oath of Devotion,,,6
4930,27233,12,12,13,14,10,8,15,Dragonborn,Paladin,1,,,,1
4931,27235,10,15,13,12,10,8,14,Half-Elf,Paladin,1,,,,1
4932,27245,12,15,12,14,9,11,11,Dwarf,Barbarian,5,Path of the Berserker,,,5
4933,27246,12,8,14,12,10,13,15,Tabaxi,Warlock,3,The Hexblade,,,3
4934,27247,12,14,18,14,16,10,18,Human,Fighter,1,,,,1
4935,27254,12,8,14,13,10,12,15,Tiefling,Sorcerer,10,Draconic Bloodline,Warlock,The Fiend,11
4936,27255,12,14,12,14,14,8,10,Dwarf,Wizard,8,,,,8
4937,27259,12,15,8,14,10,12,13,Human,Paladin,1,,,,1
4938,27261,18,10,18,14,13,12,17,Halfling,Bard,12,College of Lore,,,12
4939,27262,12,0,0,0,0,0,0,Human,Warlock,5,,,,5
4940,27263,12,18,10,14,13,10,10,Tiefling,Fighter,1,,,,1
4941,27264,69,13,16,17,10,12,12,Goliath,Barbarian,5,Path of the Berserker,Druid,Circle of the Land (Forest),9
4942,27268,12,12,20,16,14,16,20,Human,Rogue,20,Thief,,,20
4943,27281,12,8,13,15,9,11,15,Human,Warlock,1,The Fiend,,,1
4944,27289,7,10,14,14,16,12,12,Gnome,Artificer (UA),10,Alchemist (UA),,,10
4945,27296,12,8,15,14,13,10,12,Gnome,Rogue,1,,,,1
4946,27297,101,16,12,13,12,11,11,Genasi,Wizard,20,School of Evocation,,,20
4947,27299,12,0,0,0,0,0,0,Elf,Barbarian,1,,,,1
4948,27301,12,8,15,14,10,13,12,Aarakocra,Monk,10,Way of the Open Hand,,,10
4949,27303,12,7,12,12,11,13,7,Dwarf,Druid,1,,,,1
4950,27309,12,8,15,12,14,9,17,Genasi,Warlock,1,The Fiend,,,1
4951,27311,12,18,18,18,18,18,18,Elf,Barbarian,1,,,,1
4952,27316,12,10,15,13,8,14,12,Elf,Ranger,1,,,,1
4953,27317,8,8,13,14,10,15,12,Tiefling,Druid,1,,,,1
4954,27318,12,0,0,0,0,0,0,Halfling,Monk,3,,,,3
4955,27319,12,10,14,12,13,15,8,Human,Cleric,1,,,,1
4956,27322,12,8,15,8,15,15,8,Elf,Wizard,1,,,,1
4957,27327,60,10,10,11,15,15,10,Dwarf,Druid,8,Circle of the Moon,,,8
4958,27328,12,8,13,15,8,12,15,Human,Warlock,1,,,,1
4959,27333,11,12,11,3,9,15,9,Dwarf,Cleric,1,Life Domain,Warlock,The Fiend,3
4960,27340,6,8,12,15,15,8,13,Elf,Wizard,1,,,,1
4961,27347,6,8,13,14,15,10,12,Dragonborn,Wizard,1,,,,1
4962,27349,12,0,0,0,0,0,0,Human,Cleric,1,,,,1
4963,27357,8,13,18,10,11,13,17,Elf,Rogue,1,,,,1
4964,27361,12,12,12,12,15,12,10,Human,Wizard,1,,,,1
4965,27365,12,13,15,12,10,14,8,Goliath,Monk,6,Way of the Open Hand,,,6
4966,27373,54,14,10,14,8,10,15,Dragonborn,Paladin,5,,Warlock,,9
4967,27376,12,17,14,15,10,10,11,Human,Fighter,2,,,,2
4968,27377,12,0,0,0,0,0,0,Tiefling,Monk,1,,,,1
4969,27378,10,12,15,13,8,14,10,Half-Elf,Ranger,1,,,,1
4970,27382,12,0,0,0,0,0,0,Dwarf,Cleric,1,,,,1
4971,27393,34,9,13,11,12,13,15,Human,Bard,7,College of Lore,,,7
4972,27397,12,0,0,0,0,0,0,Human,Cleric,1,,,,1
4973,27398,14,9,13,14,10,16,12,Half-Orc,Druid,6,Circle of the Land (Arctic),Monk,,7
4974,27415,10,15,10,13,8,12,14,Genasi,Paladin,1,,,,1
4975,27418,8,8,15,10,14,13,12,Elf,Rogue,1,,,,1
4976,27420,12,14,13,12,8,15,10,Dwarf,Cleric,8,Life Domain,,,8
4977,27425,12,8,15,13,14,12,10,Half-Elf,Fighter,20,Champion,,,20
4978,27427,38,14,14,10,13,15,9,Dragonborn,Druid,7,Circle of the Land (Coast),,,7
4979,27428,12,17,15,18,10,13,10,Human,Paladin,1,,,,1
4980,27438,12,14,15,13,12,10,8,Human,Fighter,1,,,,1
4981,27446,33,10,17,12,14,11,16,Tabaxi,Rogue,6,Thief,,,6
4982,27448,8,4,7,8,13,10,8,Half-Orc,Monk,1,,Fighter,,2
4983,27453,12,9,15,12,10,12,14,Human,Rogue,3,Thief,,,3
4984,27454,12,12,15,14,10,13,8,Human,Fighter,1,,,,1
4985,27461,12,0,0,0,0,0,0,Dwarf,Cleric,1,,,,1
4986,27465,12,12,8,11,10,15,15,Dwarf,Cleric,2,Life Domain,,,2
4987,27474,12,8,12,14,10,15,13,Elf,Cleric,3,Life Domain,,,3
4988,27477,8,12,9,11,12,14,3,Human,Druid,1,,,,1
4989,27488,12,15,12,15,10,10,9,Dwarf,Fighter,1,,,,1
4990,27491,12,12,13,14,10,10,14,Dragonborn,Warlock,1,,,,1
4991,27504,12,13,10,8,14,12,15,Tiefling,Bard,1,,,,1
4992,27505,66,11,10,12,15,12,12,Halfling,Paladin,15,Oath of Devotion,,,15
4993,27506,12,13,8,14,10,15,12,Half-Elf,Cleric,1,Life Domain,,,1
4994,27518,12,0,0,0,0,0,0,Human,Paladin,1,,,,1
4995,27519,12,0,0,0,0,0,0,Elf,Sorcerer,1,,,,1
4996,27520,12,16,10,13,11,18,13,Dwarf,Cleric,1,Life Domain,,,1
4997,27528,12,15,13,14,10,8,12,Half-Orc,Fighter,1,,,,1
4998,27532,12,0,0,0,0,0,0,Tiefling,Bard,4,College of Lore,,,4
4999,27533,12,0,0,0,0,0,0,Tiefling,Sorcerer,1,Draconic Bloodline,,,1
5000,27545,12,9,14,15,12,12,10,Halfling,Barbarian,1,,Fighter,Champion,5
5001,27547,160,8,8,8,8,8,8,Goliath,Warlock,20,The Fiend,,,20
5002,27558,34,15,0,14,0,0,0,Dwarf,Paladin,5,Oath of Devotion,,,5
5003,27559,12,15,10,13,8,10,15,Elf,Paladin,3,,,,3
5004,27565,8,14,8,13,10,15,12,Human,Cleric,1,Grave Domain,,,1
5005,27570,23,8,15,13,11,12,16,Half-Elf,Bard,8,College of Glamour,,,8
5006,27576,12,8,8,15,15,8,15,Tiefling,Bard,1,,,,1
5007,27578,6,8,13,14,12,10,15,Genasi,Sorcerer,1,Draconic Bloodline,,,1
5008,27580,28,8,11,14,12,13,15,Dwarf,Warlock,5,The Great Old One,,,5
5009,27583,12,13,12,8,10,14,15,Half-Orc,Warlock,1,The Fiend,,,1
5010,27584,34,15,10,14,8,14,10,Firbolg,Cleric,6,War Domain,,,6
5011,27588,48,11,15,15,13,14,12,Half-Elf,Rogue,9,Assassin,,,9
5012,27591,12,12,15,13,15,8,8,Human,Fighter,3,,,,3
5013,27593,46,8,15,13,12,14,10,Human,Fighter,6,Champion,Ranger,,7
5014,27596,12,0,0,0,0,0,0,Tiefling,Bard,1,,,,1
5015,27600,12,0,0,0,0,0,0,Half-Elf,Bard,1,,,,1
5016,27604,12,8,0,0,0,0,0,Tiefling,Warlock,1,The Fiend,,,1
5017,27612,12,14,12,13,10,8,15,Dragonborn,Barbarian,1,,,,1
5018,27616,25,10,15,13,10,12,14,Half-Elf,Sorcerer,7,Draconic Bloodline,,,7
5019,27619,12,10,15,8,12,13,14,Human,Rogue,3,,,,3
5020,27624,8,9,15,14,10,12,12,Halfling,Rogue,1,,,,1
5021,27625,12,0,0,0,0,0,0,Aarakocra,Barbarian,1,,,,1
5022,27626,12,13,8,14,12,15,10,Dwarf,Cleric,1,Life Domain,,,1
5023,27627,12,13,12,14,8,15,10,Human,Barbarian,13,,Druid,,16
5024,27632,12,11,10,15,10,10,15,Half-Orc,Sorcerer,1,Draconic Bloodline,,,1
5025,27645,6,8,13,14,12,10,15,Tiefling,Sorcerer,1,Draconic Bloodline,,,1
5026,27648,23,14,10,12,10,16,12,Dwarf,Cleric,4,,,,4
5027,27650,12,14,10,13,15,12,8,Genasi,Rogue,1,,,,1
5028,27653,12,0,0,0,0,0,0,Aasimar,Warlock,1,,,,1
5029,27654,12,8,15,13,10,14,12,Human,Monk,6,Way of the Open Hand,,,6
5030,27656,12,15,13,14,10,12,8,Human,Barbarian,1,,,,1
5031,27658,12,8,8,8,8,8,8,Dwarf,Cleric,1,Life Domain,,,1
5032,27659,12,13,15,12,14,8,10,Dragonborn,Ranger,1,,,,1
5033,27662,44,10,15,10,8,8,12,Genasi,Rogue,7,Thief,,,7
5034,27667,12,0,0,0,0,0,0,Human,Druid,3,Circle of the Land (Forest),,,3
5035,27671,12,10,15,12,11,10,14,Half-Elf,Rogue,1,,,,1
5036,27672,12,14,10,12,10,14,13,Dragonborn,Cleric,1,Life Domain,,,1
5037,27673,12,10,15,13,10,15,8,Human,Fighter,3,,,,3
5038,27675,12,10,15,10,15,11,10,Human,Rogue,3,,Fighter,,6
5039,27676,29,0,0,0,0,0,0,Dwarf,Paladin,3,Oath of Devotion,,,3
5040,27679,12,20,20,20,20,20,20,Human,Paladin,1,,,,1
5041,27691,12,10,13,14,16,15,12,Gnome,Wizard,5,,,,5
5042,27694,12,15,14,13,10,12,8,Dragonborn,Barbarian,1,,,,1
5043,27704,12,12,13,14,8,15,10,Human,Cleric,1,Life Domain,,,1
5044,27706,12,8,10,10,15,13,15,Elf,Wizard,1,,,,1
5045,27714,12,0,0,0,0,0,0,Aarakocra,Cleric,1,Life Domain,,,1
5046,27715,12,15,10,14,8,15,8,Human,Cleric,14,,,,14
5047,27716,48,15,8,12,11,12,11,Genasi,Wizard,8,School of Evocation,,,8
5048,27733,34,8,14,13,15,12,10,Elf,Wizard,8,,,,8
5049,27761,12,0,0,0,0,0,0,Dwarf,Wizard,9,School of Evocation,,,9
5050,27765,12,8,8,8,8,8,8,Tiefling,Cleric,1,Life Domain,,,1
5051,27766,12,8,13,15,15,12,8,Human,Wizard,1,,,,1
5052,27771,12,12,14,15,8,13,10,Half-Orc,Barbarian,1,,,,1
5053,27772,11,0,0,0,0,0,0,Human,Ranger,1,,,,1
5054,27775,10,15,13,12,11,15,18,Human,Fighter,1,,,,1
5055,27780,102,10,15,11,3,17,16,Elf,Druid,15,Circle of the Land (Arctic),Fighter/Barbarian/Monk,Champion/Path of the Berserker/Way of the Open Hand,20
5056,27782,12,17,12,16,12,13,11,Dwarf,Barbarian,1,,,,1
5057,27785,12,15,14,12,10,8,13,Halfling,Monk,1,,,,1
5058,27787,38,18,9,17,15,9,12,Elf,Bard,7,College of Lore,,,7
5059,27795,12,0,0,0,0,0,0,Dragonborn,Paladin,6,Oath of Devotion,,,6
5060,27798,10,11,6,11,4,12,16,Half-Elf,Paladin,1,,,,1
5061,27803,12,15,13,14,10,12,8,Goliath,Barbarian,1,,,,1
5062,27805,45,14,10,14,10,10,14,Dragonborn,Paladin,3,Oath of Devotion,Fighter,Champion,6
5063,27810,12,15,13,14,10,12,8,Aarakocra,Barbarian,1,,,,1
5064,27812,12,17,16,18,16,15,18,Elf,Warlock,1,The Fiend,,,1
5065,27815,38,9,13,14,13,16,14,Human,Druid,7,Circle of the Land (Grassland),,,7
5066,27820,12,0,0,0,0,0,0,Human,Fighter,1,,,,1
5067,27821,34,11,17,14,11,15,10,Dragonborn,Ranger,4,Hunter,Fighter,,5
5068,27823,12,13,14,12,10,8,15,Half-Elf,Bard,1,,,,1
5069,27824,12,17,15,16,8,9,12,Human,Barbarian,4,Path of the Berserker,,,4
5070,27827,12,0,0,0,0,0,0,Dwarf,Fighter,1,,,,1
5071,27828,12,8,15,12,10,13,14,Aarakocra,Rogue,5,Thief,,,5
5072,27829,12,14,16,14,12,14,11,Human,Ranger,5,Hunter,,,5
5073,27837,12,8,12,14,10,13,15,Genasi,Sorcerer,1,,,,1
5074,27838,12,8,9,14,14,14,13,Gnome,Warlock,1,The Fiend,Cleric/Wizard,Life Domain/School of Evocation,10
5075,27840,58,15,14,13,9,13,8,Human,Barbarian,5,Path of the Zealot,Ranger,Gloom Stalker,8
5076,27845,12,18,0,0,0,0,0,Halfling,Barbarian,1,,,,1
5077,27848,45,14,19,12,13,14,18,Dragonborn,Bard,7,College of Lore,Warlock,The Hexblade,8
5078,27852,12,8,12,14,12,15,10,Half-Elf,Cleric,1,,,,1
5079,27857,12,8,15,14,15,10,8,Elf,Wizard,1,,,,1
5080,27859,12,10,13,14,12,15,8,Half-Elf,Druid,1,,,,1
5081,27863,12,13,13,13,13,10,13,Human,Bard,7,,,,7
5082,27864,12,18,18,18,18,18,18,Human,Barbarian,1,,,,1
5083,27867,18,13,12,12,11,11,9,Tiefling,Wizard,3,School of Evocation,,,3
5084,27868,101,14,15,14,12,11,16,Half-Elf,Fighter,10,Battle Master,Rogue,Swashbuckler,13
5085,27872,12,14,13,15,8,12,10,Half-Orc,Barbarian,1,,,,1
5086,27878,12,0,0,0,0,0,0,Dragonborn,Barbarian,7,Path of the Berserker,,,7
5087,27879,12,0,0,0,0,0,0,Halfling,Bard,4,,Rogue,,7
5088,27885,54,14,12,10,13,15,8,Human,Rogue,3,Swashbuckler,Paladin,Oath of Conquest,9
5089,27894,8,8,13,14,12,10,15,Tiefling,Warlock,5,The Fiend,,,5
5090,27901,43,9,13,14,10,15,8,Half-Elf,Druid,7,Circle of the Land (Arctic),Cleric,Arcana Domain,8
5091,27902,12,18,14,16,10,12,12,Human,Barbarian,1,,,,1
5092,27903,12,13,15,14,10,12,8,Elf,Ranger,4,Hunter,,,4
5093,27928,12,0,0,0,0,0,0,Elf,Ranger,16,,Rogue,,20
5094,27935,40,14,8,14,12,15,8,Dwarf,Cleric,5,,,,5
5095,27938,20,7,14,14,15,15,15,Elf,Druid,5,Circle of the Land (Grassland),,,5
5096,27942,10,0,0,0,0,0,0,Half-Orc,Fighter,1,,,,1
5097,27946,12,12,13,13,12,12,13,Elf,Ranger,1,,,,1
5098,27951,12,14,10,12,8,13,15,Dwarf,Paladin,1,,,,1
